,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
1,MIN,L128-125 OT,34.0,58.8,50.0,80.0,3.0,5.0,0.0,0.0,3.0,1.0,28.0,10.0,17.0,4.0,8.0,4.0,5.0,away,2017-12-27,2017,6579,WillBarton,den
2,UTAH,W107-83,36.0,18.2,25.0,0.0,6.0,5.0,0.0,0.0,2.0,1.0,5.0,2.0,11.0,1.0,4.0,0.0,0.0,home,2017-12-26,2017,6579,WillBarton,den
3,GS,W96-81,29.0,37.5,0.0,100.0,5.0,7.0,2.0,2.0,2.0,2.0,9.0,3.0,8.0,0.0,4.0,3.0,3.0,away,2017-12-23,2017,6579,WillBarton,den
4,POR,W102-85,26.0,50.0,33.3,75.0,7.0,1.0,2.0,0.0,2.0,1.0,12.0,4.0,8.0,1.0,3.0,3.0,4.0,away,2017-12-22,2017,6579,WillBarton,den
5,MIN,L112-104,34.0,33.3,0.0,0.0,5.0,4.0,2.0,1.0,4.0,0.0,6.0,3.0,9.0,0.0,3.0,0.0,0.0,home,2017-12-20,2017,6579,WillBarton,den
6,OKC,L95-94,26.0,13.3,0.0,100.0,1.0,7.0,0.0,0.0,1.0,1.0,6.0,2.0,15.0,0.0,8.0,2.0,2.0,away,2017-12-18,2017,6579,WillBarton,den
7,NO,W117-111 OT,32.0,57.1,50.0,50.0,4.0,6.0,0.0,2.0,2.0,4.0,19.0,8.0,14.0,2.0,4.0,1.0,2.0,home,2017-12-15,2017,6579,WillBarton,den
8,DET,W103-84,34.0,40.0,0.0,0.0,6.0,10.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,0.0,2.0,0.0,0.0,away,2017-12-12,2017,6579,WillBarton,den
9,IND,L126-116 OT,45.0,42.1,37.5,100.0,6.0,9.0,0.0,2.0,2.0,1.0,21.0,8.0,19.0,3.0,8.0,2.0,2.0,away,2017-12-10,2017,6579,WillBarton,den
10,ORL,W103-89,43.0,50.0,25.0,66.7,6.0,5.0,2.0,4.0,3.0,2.0,19.0,8.0,16.0,1.0,4.0,2.0,3.0,away,2017-12-08,2017,6579,WillBarton,den
11,NO,L123-114,34.0,42.9,37.5,0.0,7.0,2.0,0.0,0.0,3.0,0.0,15.0,6.0,14.0,3.0,8.0,0.0,0.0,away,2017-12-06,2017,6579,WillBarton,den
12,DAL,L122-105,41.0,45.0,66.7,33.3,8.0,6.0,0.0,1.0,5.0,0.0,23.0,9.0,20.0,4.0,6.0,1.0,3.0,away,2017-12-04,2017,6579,WillBarton,den
13,LAL,W115-100,28.0,36.4,14.3,100.0,6.0,2.0,4.0,1.0,2.0,5.0,16.0,4.0,11.0,1.0,7.0,7.0,7.0,home,2017-12-02,2017,6579,WillBarton,den
0,CHI,W111-110,35.0,68.4,66.7,83.3,2.0,3.0,0.0,3.0,3.0,3.0,37.0,13.0,19.0,6.0,9.0,5.0,6.0,home,2017-11-30,2017,6579,WillBarton,den
1,UTAH,L106-77,31.0,42.9,50.0,100.0,4.0,0.0,0.0,0.0,3.0,0.0,9.0,3.0,7.0,1.0,2.0,2.0,2.0,away,2017-11-28,2017,6579,WillBarton,den
2,MEM,W104-92,17.0,50.0,25.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,9.0,4.0,8.0,1.0,4.0,0.0,2.0,home,2017-11-24,2017,6579,WillBarton,den
3,HOU,L125-95,36.0,43.8,25.0,80.0,6.0,3.0,2.0,2.0,1.0,2.0,20.0,7.0,16.0,2.0,8.0,4.0,5.0,away,2017-11-22,2017,6579,WillBarton,den
4,SAC,W114-98,37.0,60.0,83.3,66.7,6.0,5.0,0.0,0.0,3.0,2.0,25.0,9.0,15.0,5.0,6.0,2.0,3.0,away,2017-11-20,2017,6579,WillBarton,den
5,LAL,L127-109,27.0,45.5,25.0,50.0,5.0,1.0,0.0,0.0,0.0,4.0,12.0,5.0,11.0,1.0,4.0,1.0,2.0,away,2017-11-19,2017,6579,WillBarton,den
6,NO,W146-114,25.0,40.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,5.0,0.0,1.0,0.0,0.0,home,2017-11-17,2017,6579,WillBarton,den
7,POR,L99-82,34.0,41.7,50.0,0.0,5.0,3.0,0.0,2.0,2.0,1.0,12.0,5.0,12.0,2.0,4.0,0.0,0.0,away,2017-11-13,2017,6579,WillBarton,den
8,ORL,W125-107,38.0,66.7,66.7,75.0,9.0,5.0,1.0,1.0,1.0,1.0,26.0,8.0,12.0,4.0,6.0,6.0,8.0,home,2017-11-11,2017,6579,WillBarton,den
9,OKC,W102-94,31.0,33.3,0.0,100.0,2.0,4.0,0.0,1.0,1.0,1.0,13.0,3.0,9.0,0.0,4.0,7.0,7.0,home,2017-11-09,2017,6579,WillBarton,den
10,BKN,W112-104,31.0,46.7,33.3,50.0,8.0,4.0,2.0,1.0,3.0,4.0,17.0,7.0,15.0,2.0,6.0,1.0,2.0,home,2017-11-07,2017,6579,WillBarton,den
11,GS,L127-108,34.0,53.8,33.3,83.3,8.0,5.0,0.0,1.0,2.0,1.0,21.0,7.0,13.0,2.0,6.0,5.0,6.0,home,2017-11-04,2017,6579,WillBarton,den
12,MIA,W95-94,28.0,30.0,33.3,50.0,5.0,2.0,0.0,2.0,0.0,2.0,9.0,3.0,10.0,1.0,3.0,2.0,4.0,home,2017-11-03,2017,6579,WillBarton,den
13,TOR,W129-111,25.0,44.4,80.0,50.0,4.0,2.0,1.0,2.0,2.0,2.0,13.0,4.0,9.0,4.0,5.0,1.0,2.0,home,2017-11-01,2017,6579,WillBarton,den
0,NY,L116-110,24.0,55.6,50.0,50.0,4.0,2.0,0.0,2.0,1.0,0.0,13.0,5.0,9.0,1.0,2.0,2.0,4.0,away,2017-10-30,2017,6579,WillBarton,den
1,BKN,W124-111,22.0,33.3,66.7,50.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,6.0,2.0,3.0,1.0,2.0,away,2017-10-29,2017,6579,WillBarton,den
2,ATL,W105-100,29.0,47.1,33.3,0.0,6.0,3.0,0.0,2.0,2.0,5.0,18.0,8.0,17.0,2.0,6.0,0.0,0.0,away,2017-10-27,2017,6579,WillBarton,den
3,CHA,L110-93,29.0,30.8,0.0,33.3,7.0,6.0,0.0,1.0,5.0,0.0,9.0,4.0,13.0,0.0,4.0,1.0,3.0,away,2017-10-25,2017,6579,WillBarton,den
4,WSH,L109-104,30.0,41.7,33.3,0.0,4.0,3.0,0.0,0.0,4.0,0.0,12.0,5.0,12.0,2.0,6.0,0.0,2.0,home,2017-10-23,2017,6579,WillBarton,den
5,SAC,W96-79,28.0,46.2,37.5,0.0,5.0,3.0,0.0,1.0,1.0,1.0,15.0,6.0,13.0,3.0,8.0,0.0,0.0,home,2017-10-21,2017,6579,WillBarton,den
6,UTAH,L106-96,31.0,57.1,75.0,100.0,6.0,2.0,1.0,1.0,2.0,3.0,23.0,8.0,14.0,3.0,4.0,4.0,4.0,away,2017-10-18,2017,6579,WillBarton,den
0,OKC,L96-86,30.0,50.0,66.7,80.0,5.0,3.0,1.0,3.0,1.0,2.0,26.0,9.0,18.0,4.0,6.0,4.0,5.0,home,2017-10-10,2017,6579,WillBarton,den
